stock_id,period_type,period,revenue,revenue_yoy,eps,eps_yoy,roe,announce_date
1227,quarterly,2026-Q1,,,0.52,33.33333333333333,6.96594427244582,2026-03-31
1229,quarterly,2021-Q2,,,1.18,,,2021-06-30
1229,quarterly,2021-Q3,,,0.62,,,2021-09-30
1229,quarterly,2021-Q4,,,0.33,,,2021-12-31
1229,quarterly,2022-Q1,,,0.91,,,2022-03-31
1229,quarterly,2022-Q2,,,0.95,-19.491525423728813,,2022-06-30
1229,quarterly,2022-Q3,,,0.44,-29.032258064516125,,2022-09-30
1229,quarterly,2022-Q4,,,0.42,27.27272727272726,,2022-12-31
1229,quarterly,2023-Q1,,,0.74,-18.681318681318686,,2023-03-31
1229,quarterly,2023-Q2,,,0.78,-17.894736842105257,,2023-06-30
1229,quarterly,2023-Q3,,,0.68,54.545454545454554,,2023-09-30
1229,quarterly,2023-Q4,,,0.5,19.04761904761905,,2023-12-31
1229,quarterly,2024-Q1,,,0.7,-5.405405405405411,,2024-03-31
1229,quarterly,2024-Q2,,,0.79,1.2820512820512833,,2024-06-30
1229,quarterly,2024-Q3,,,0.44,-35.294117647058826,,2024-09-30
1229,quarterly,2024-Q4,,,0.58,15.999999999999993,,2024-12-31
1229,quarterly,2025-Q1,,,0.55,-21.428571428571416,,2025-03-31
1229,quarterly,2025-Q2,,,0.77,-2.531645569620255,,2025-06-30
1229,quarterly,2025-Q3,,,0.71,61.36363636363635,,2025-09-30
1229,quarterly,2025-Q4,,,0.57,-1.7241379310344844,8.043758043758045,2025-12-31
1229,quarterly,2026-Q1,,,0.55,0.0,8.378016085790884,2026-03-31
1231,quarterly,2021-Q2,,,0.85,,,2021-06-30
1231,quarterly,2021-Q3,,,1.0,,,2021-09-30
1231,quarterly,2021-Q4,,,1.33,,,2021-12-31
1231,quarterly,2022-Q1,,,1.09,,,2022-03-31
1231,quarterly,2022-Q2,,,0.69,-18.82352941176471,,2022-06-30
1231,quarterly,2022-Q3,,,1.04,4.0000000000000036,,2022-09-30
1231,quarterly,2022-Q4,,,1.18,-11.278195488721813,,2022-12-31
1231,quarterly,2023-Q1,,,1.04,-4.587155963302756,,2023-03-31
1231,quarterly,2023-Q2,,,0.39,-43.47826086956521,,2023-06-30
1231,quarterly,2023-Q3,,,0.67,-35.57692307692307,,2023-09-30
1231,quarterly,2023-Q4,,,1.92,62.71186440677966,,2023-12-31
1231,quarterly,2024-Q1,,,1.18,13.461538461538453,,2024-03-31
1231,quarterly,2024-Q2,,,0.88,125.64102564102564,,2024-06-30
1231,quarterly,2024-Q3,,,0.85,26.86567164179103,,2024-09-30
1231,quarterly,2024-Q4,,,1.51,-21.354166666666664,,2024-12-31
1231,quarterly,2025-Q1,,,0.46,-61.016949152542374,,2025-03-31
1231,quarterly,2025-Q2,,,0.85,-3.4090909090909123,,2025-06-30
1231,quarterly,2025-Q3,,,1.05,23.52941176470589,,2025-09-30
1231,quarterly,2025-Q4,,,1.57,3.973509933774838,15.681121331581254,2025-12-31
1231,quarterly,2026-Q1,,,1.0,117.3913043478261,17.39130434782609,2026-03-31
1232,quarterly,2021-Q2,,,1.68,,,2021-06-30
1232,quarterly,2021-Q3,,,0.85,,,2021-09-30
1232,quarterly,2021-Q4,,,2.18,,,2021-12-31
1232,quarterly,2022-Q1,,,2.98,,,2022-03-31
1232,quarterly,2022-Q2,,,2.36,40.476190476190474,,2022-06-30
1232,quarterly,2022-Q3,,,0.78,-8.235294117647053,,2022-09-30
1232,quarterly,2022-Q4,,,1.54,-29.357798165137616,,2022-12-31
1232,quarterly,2023-Q1,,,2.17,-27.181208053691275,,2023-03-31
1232,quarterly,2023-Q2,,,1.62,-31.355932203389823,,2023-06-30
1232,quarterly,2023-Q3,,,1.69,116.66666666666666,,2023-09-30
1232,quarterly,2023-Q4,,,2.06,33.76623376623377,,2023-12-31
1232,quarterly,2024-Q1,,,1.76,-18.894009216589858,,2024-03-31
1232,quarterly,2024-Q2,,,2.65,63.58024691358023,,2024-06-30
1232,quarterly,2024-Q3,,,1.61,-4.733727810650878,,2024-09-30
1232,quarterly,2024-Q4,,,2.22,7.766990291262142,,2024-12-31
1232,quarterly,2025-Q1,,,1.93,9.659090909090905,,2025-03-31
1232,quarterly,2025-Q2,,,2.0,-24.528301886792452,,2025-06-30
1232,quarterly,2025-Q3,,,1.91,18.633540372670794,,2025-09-30
1232,quarterly,2025-Q4,,,2.41,8.558558558558556,,2025-12-31
1232,quarterly,2026-Q1,,,2.33,20.725388601036276,22.033898305084744,2026-03-31
1233,quarterly,2021-Q2,,,-0.17,,,2021-06-30
1233,quarterly,2021-Q3,,,0.22,,,2021-09-30
1233,quarterly,2021-Q4,,,0.25,,,2021-12-31
1233,quarterly,2022-Q1,,,0.19,,,2022-03-31
1233,quarterly,2022-Q2,,,0.03,117.64705882352942,,2022-06-30
1233,quarterly,2022-Q3,,,0.08,-63.63636363636365,,2022-09-30
1233,quarterly,2022-Q4,,,0.26,4.0000000000000036,,2022-12-31
1233,quarterly,2023-Q1,,,0.35,84.21052631578945,,2023-03-31
1233,quarterly,2023-Q2,,,0.33,1000.0000000000002,,2023-06-30
1233,quarterly,2023-Q3,,,0.22,175.00000000000003,,2023-09-30
1233,quarterly,2023-Q4,,,0.17,-34.61538461538461,,2023-12-31
1233,quarterly,2024-Q1,,,0.37,5.71428571428572,,2024-03-31
1233,quarterly,2024-Q2,,,0.23,-30.303030303030305,,2024-06-30
1233,quarterly,2024-Q3,,,0.13,-40.90909090909091,,2024-09-30
1233,quarterly,2024-Q4,,,0.25,47.058823529411754,,2024-12-31
1233,quarterly,2025-Q1,,,0.27,-27.027027027027025,,2025-03-31
1233,quarterly,2025-Q2,,,0.14,-39.13043478260869,,2025-06-30
1233,quarterly,2025-Q3,,,0.14,7.692307692307699,,2025-09-30
1233,quarterly,2025-Q4,,,0.2,-19.999999999999996,5.026178010471203,2025-12-31
1233,quarterly,2026-Q1,,,0.34,25.925925925925924,5.314285714285714,2026-03-31
1234,quarterly,2021-Q2,,,0.4,,,2021-06-30
1234,quarterly,2021-Q3,,,0.61,,,2021-09-30
1234,quarterly,2021-Q4,,,0.64,,,2021-12-31
1234,quarterly,2022-Q1,,,0.31,,,2022-03-31
1234,quarterly,2022-Q2,,,0.44,9.999999999999995,,2022-06-30
1234,quarterly,2022-Q3,,,0.97,59.01639344262295,,2022-09-30
1234,quarterly,2022-Q4,,,0.48,-25.000000000000007,,2022-12-31
1234,quarterly,2023-Q1,,,0.47,51.61290322580644,,2023-03-31
1234,quarterly,2023-Q2,,,0.51,15.909090909090912,,2023-06-30
1234,quarterly,2023-Q3,,,0.94,-3.092783505154642,,2023-09-30
1234,quarterly,2023-Q4,,,0.44,-8.33333333333333,,2023-12-31
1234,quarterly,2024-Q1,,,0.44,-6.382978723404249,,2024-03-31
1234,quarterly,2024-Q2,,,0.62,21.56862745098039,,2024-06-30
1234,quarterly,2024-Q3,,,0.91,-3.191489361702119,,2024-09-30
1234,quarterly,2024-Q4,,,0.39,-11.36363636363636,,2024-12-31
1234,quarterly,2025-Q1,,,0.61,38.63636363636363,,2025-03-31
1234,quarterly,2025-Q2,,,0.35,-43.5483870967742,,2025-06-30
1234,quarterly,2025-Q3,,,0.61,-32.96703296703297,,2025-09-30
1234,quarterly,2025-Q4,,,0.43,10.25641025641025,4.261363636363636,2025-12-31
1234,quarterly,2026-Q1,,,0.29,-52.459016393442624,3.65,2026-03-31
1235,quarterly,2021-Q2,,,-0.21,,,2021-06-30
1235,quarterly,2021-Q3,,,1.2,,,2021-09-30
1235,quarterly,2021-Q4,,,-0.05,,,2021-12-31
1235,quarterly,2022-Q1,,,0.24,,,2022-03-31
1235,quarterly,2022-Q2,,,0.22,204.76190476190476,,2022-06-30
1235,quarterly,2022-Q3,,,1.03,-14.16666666666666,,2022-09-30
1235,quarterly,2022-Q4,,,-0.08,-60.0,,2022-12-31
1235,quarterly,2023-Q1,,,1.08,350.00000000000006,,2023-03-31
1235,quarterly,2023-Q2,,,-0.78,-454.54545454545456,,2023-06-30
1235,quarterly,2023-Q3,,,1.62,57.28155339805826,,2023-09-30
1235,quarterly,2023-Q4,,,-0.8,-900.0,,2023-12-31
1235,quarterly,2024-Q1,,,0.41,-62.037037037037045,,2024-03-31
1235,quarterly,2024-Q2,,,0.6,176.9230769230769,,2024-06-30
1235,quarterly,2024-Q3,,,0.69,-57.40740740740742,,2024-09-30
1235,quarterly,2024-Q4,,,-1.58,-97.5,,2024-12-31
1235,quarterly,2025-Q1,,,0.12,-70.73170731707317,,2025-03-31
1235,quarterly,2025-Q2,,,0.6,0.0,,2025-06-30
1235,quarterly,2025-Q3,,,0.06,-91.30434782608695,,2025-09-30
1235,quarterly,2025-Q4,,,-0.62,60.75949367088608,,2025-12-31
1235,quarterly,2026-Q1,,,-0.54,-550.0000000000001,,2026-03-31
1236,quarterly,2021-Q2,,,-0.68,,,2021-06-30
1236,quarterly,2021-Q3,,,-0.12,,,2021-09-30
1236,quarterly,2021-Q4,,,-0.01,,,2021-12-31
1236,quarterly,2022-Q1,,,3.89,,,2022-03-31
1236,quarterly,2022-Q2,,,-0.34,50.0,,2022-06-30
1236,quarterly,2022-Q3,,,0.14,216.66666666666669,,2022-09-30
1236,quarterly,2022-Q4,,,0.22,2300.0,,2022-12-31
1236,quarterly,2023-Q1,,,0.03,-99.22879177377892,,2023-03-31
1236,quarterly,2023-Q2,,,-0.16,52.94117647058824,,2023-06-30
1236,quarterly,2023-Q3,,,0.28,100.0,,2023-09-30
1236,quarterly,2023-Q4,,,0.03,-86.36363636363636,,2023-12-31
1236,quarterly,2024-Q1,,,0.09,200.0,,2024-03-31
1236,quarterly,2024-Q2,,,-0.3,-87.49999999999999,,2024-06-30
1236,quarterly,2024-Q3,,,-0.01,-103.57142857142858,,2024-09-30
1236,quarterly,2024-Q4,,,-0.07,-333.33333333333337,,2024-12-31
1236,quarterly,2025-Q1,,,0.06,-33.33333333333333,,2025-03-31
1236,quarterly,2025-Q2,,,-0.58,-93.33333333333333,,2025-06-30
1236,quarterly,2025-Q3,,,0.29,3000.0,,2025-09-30
1236,quarterly,2025-Q4,,,-0.2,-185.7142857142857,,2025-12-31
1236,quarterly,2026-Q1,,,0.23,283.33333333333337,,2026-03-31
1240,quarterly,2021-Q2,,,0.94,,,2021-06-30
1240,quarterly,2021-Q3,,,0.79,,,2021-09-30
1240,quarterly,2021-Q4,,,0.97,,,2021-12-31
1240,quarterly,2022-Q1,,,0.35,,,2022-03-31
1240,quarterly,2022-Q2,,,0.58,-38.297872340425535,,2022-06-30
1240,quarterly,2022-Q3,,,-0.9,-213.9240506329114,,2022-09-30
1240,quarterly,2022-Q4,,,0.12,-87.62886597938144,,2022-12-31
1240,quarterly,2023-Q1,,,0.38,8.57142857142858,,2023-03-31
1240,quarterly,2023-Q2,,,1.02,75.86206896551727,,2023-06-30
1240,quarterly,2023-Q3,,,1.31,245.55555555555551,,2023-09-30
1240,quarterly,2023-Q4,,,1.44,1099.9999999999998,,2023-12-31
1240,quarterly,2024-Q1,,,0.98,157.89473684210526,,2024-03-31
1240,quarterly,2024-Q2,,,1.03,0.980392156862746,,2024-06-30
1240,quarterly,2024-Q3,,,1.16,-11.450381679389322,,2024-09-30
1240,quarterly,2024-Q4,,,1.27,-11.805555555555552,,2024-12-31
1240,quarterly,2025-Q1,,,1.15,17.3469387755102,,2025-03-31
1240,quarterly,2025-Q2,,,1.34,30.09708737864078,,2025-06-30
1240,quarterly,2025-Q3,,,1.51,30.17241379310346,,2025-09-30
1240,quarterly,2025-Q4,,,1.02,-19.685039370078737,,2025-12-31
1240,quarterly,2026-Q1,,,0.89,-22.608695652173903,,2026-03-31
1256,quarterly,2021-Q2,,,6.98,,,2021-06-30
1256,quarterly,2021-Q3,,,7.78,,,2021-09-30
1256,quarterly,2021-Q4,,,0.3,,,2021-12-31
1256,quarterly,2022-Q1,,,1.31,,,2022-03-31
1256,quarterly,2022-Q2,,,2.05,-70.63037249283668,,2022-06-30
1256,quarterly,2022-Q3,,,6.57,-15.552699228791772,,2022-09-30
1256,quarterly,2022-Q4,,,1.98,560.0,,2022-12-31
1256,quarterly,2023-Q1,,,1.34,2.2900763358778646,,2023-03-31
1256,quarterly,2023-Q2,,,6.09,197.07317073170734,,2023-06-30
1256,quarterly,2023-Q3,,,5.33,-18.873668188736684,,2023-09-30
1256,quarterly,2023-Q4,,,-0.35,-117.6767676767677,,2023-12-31
1256,quarterly,2024-Q1,,,1.34,0.0,,2024-03-31
1256,quarterly,2024-Q2,,,2.72,-55.33661740558292,,2024-06-30
1256,quarterly,2024-Q3,,,4.15,-22.138836772983108,,2024-09-30
1256,quarterly,2024-Q4,,,0.35,200.0,,2024-12-31
1256,quarterly,2025-Q1,,,0.72,-46.268656716417915,,2025-03-31
1256,quarterly,2025-Q2,,,3.61,32.7205882352941,,2025-06-30
1256,quarterly,2025-Q3,,,4.98,20.0,,2025-09-30
1256,quarterly,2025-Q4,,,1.87,434.28571428571433,9.66183574879227,2025-12-31
1256,quarterly,2026-Q1,,,3.24,350.0000000000001,11.3314447592068,2026-03-31
1259,quarterly,2021-Q2,,,0.0,,,2021-06-30
1259,quarterly,2021-Q3,,,0.43,,,2021-09-30
1259,quarterly,2021-Q4,,,1.99,,,2021-12-31
1259,quarterly,2022-Q1,,,0.41,,,2022-03-31
1259,quarterly,2022-Q2,,,0.72,,,2022-06-30
1259,quarterly,2022-Q3,,,1.98,360.4651162790698,,2022-09-30
1259,quarterly,2022-Q4,,,0.91,-54.2713567839196,,2022-12-31
1259,quarterly,2023-Q1,,,1.04,153.6585365853659,,2023-03-31
1259,quarterly,2023-Q2,,,1.7,136.11111111111111,,2023-06-30
1259,quarterly,2023-Q3,,,1.83,-7.575757575757572,,2023-09-30
1259,quarterly,2023-Q4,,,0.59,-35.164835164835175,,2023-12-31
1259,quarterly,2024-Q1,,,1.01,-2.8846153846153872,,2024-03-31
1259,quarterly,2024-Q2,,,1.07,-37.05882352941176,,2024-06-30
1259,quarterly,2024-Q3,,,0.13,-92.89617486338798,,2024-09-30
1259,quarterly,2024-Q4,,,-0.17,-128.8135593220339,,2024-12-31
1259,quarterly,2025-Q1,,,0.27,-73.26732673267327,,2025-03-31
1259,quarterly,2025-Q2,,,0.66,-38.31775700934579,,2025-06-30
1259,quarterly,2025-Q3,,,0.1,-23.076923076923077,,2025-09-30
1259,quarterly,2025-Q4,,,1.42,935.2941176470587,,2025-12-31
1259,quarterly,2026-Q1,,,0.06,-77.77777777777779,,2026-03-31
1264,quarterly,2021-Q2,,,3.64,,,2021-06-30
1264,quarterly,2021-Q3,,,3.93,,,2021-09-30
1264,quarterly,2021-Q4,,,4.88,,,2021-12-31
1264,quarterly,2022-Q1,,,4.43,,,2022-03-31
1264,quarterly,2022-Q2,,,4.08,12.087912087912086,,2022-06-30
1264,quarterly,2022-Q3,,,4.3,9.414758269720092,,2022-09-30
1264,quarterly,2022-Q4,,,4.29,-12.090163934426226,,2022-12-31
1264,quarterly,2023-Q1,,,4.45,0.45146726862303527,,2023-03-31
1264,quarterly,2023-Q2,,,4.56,11.76470588235293,,2023-06-30
1264,quarterly,2023-Q3,,,4.8,11.627906976744185,,2023-09-30
1264,quarterly,2023-Q4,,,4.43,3.2634032634032555,,2023-12-31
1264,quarterly,2024-Q1,,,5.08,14.157303370786515,,2024-03-31
1264,quarterly,2024-Q2,,,4.94,8.333333333333352,,2024-06-30
1264,quarterly,2024-Q3,,,5.65,17.708333333333346,,2024-09-30
1264,quarterly,2024-Q4,,,4.88,10.158013544018063,,2024-12-31
1264,quarterly,2025-Q1,,,5.2,2.362204724409451,,2025-03-31
1264,quarterly,2025-Q2,,,5.08,2.8340080971659853,,2025-06-30
1264,quarterly,2025-Q3,,,5.66,0.1769911504424741,,2025-09-30
1264,quarterly,2025-Q4,,,4.53,-7.172131147540976,,2025-12-31
1264,quarterly,2026-Q1,,,5.5,5.769230769230766,,2026-03-31
1268,quarterly,2021-Q2,,,-1.54,,,2021-06-30
1268,quarterly,2021-Q3,,,-2.34,,,2021-09-30
1268,quarterly,2021-Q4,,,3.84,,,2021-12-31
1268,quarterly,2022-Q1,,,1.01,,,2022-03-31
1268,quarterly,2022-Q2,,,-2.42,-57.14285714285714,,2022-06-30
1268,quarterly,2022-Q3,,,2.42,203.4188034188034,,2022-09-30
1268,quarterly,2022-Q4,,,2.07,-46.09375,,2022-12-31
1268,quarterly,2023-Q1,,,3.01,198.019801980198,,2023-03-31
1268,quarterly,2023-Q2,,,1.79,173.96694214876035,,2023-06-30
1268,quarterly,2023-Q3,,,2.01,-16.942148760330586,,2023-09-30
1268,quarterly,2023-Q4,,,0.81,-60.8695652173913,,2023-12-31
1268,quarterly,2024-Q1,,,4.73,57.142857142857174,,2024-03-31
1268,quarterly,2024-Q2,,,1.54,-13.966480446927374,,2024-06-30
1268,quarterly,2024-Q3,,,1.47,-26.86567164179104,,2024-09-30
1268,quarterly,2024-Q4,,,2.31,185.18518518518516,,2024-12-31
1268,quarterly,2025-Q1,,,4.39,-7.188160676532784,,2025-03-31
1268,quarterly,2025-Q2,,,1.76,14.285714285714285,,2025-06-30
1268,quarterly,2025-Q3,,,1.55,5.442176870748304,,2025-09-30
1268,quarterly,2025-Q4,,,2.42,4.761904761904756,,2025-12-31
1268,quarterly,2026-Q1,,,5.87,33.71298405466972,,2026-03-31
1294,quarterly,2021-Q2,,,2.6,,,2021-06-30
1294,quarterly,2021-Q4,,,2.89,,,2021-12-31
1294,quarterly,2022-Q2,,,0.71,-72.6923076923077,,2022-06-30
1294,quarterly,2022-Q4,,,3.06,5.8823529411764675,,2022-12-31
1294,quarterly,2023-Q2,,,2.65,273.2394366197183,,2023-06-30
1294,quarterly,2023-Q4,,,7.66,150.3267973856209,,2023-12-31
1294,quarterly,2024-Q1,,,1.84,,,2024-03-31
1294,quarterly,2024-Q2,,,1.83,-30.94339622641509,,2024-06-30
1294,quarterly,2024-Q3,,,1.69,,,2024-09-30
1294,quarterly,2024-Q4,,,1.08,-85.90078328981723,,2024-12-31
1294,quarterly,2025-Q1,,,1.17,-36.413043478260875,,2025-03-31
1294,quarterly,2025-Q2,,,1.27,-30.601092896174865,,2025-06-30
1294,quarterly,2025-Q3,,,1.0,-40.828402366863905,,2025-09-30
1294,quarterly,2025-Q4,,,1.23,13.888888888888879,,2025-12-31
1294,quarterly,2026-Q1,,,1.41,20.51282051282051,,2026-03-31
1295,quarterly,2022-Q4,,,3.02,,,2022-12-31
1295,quarterly,2023-Q2,,,2.01,,,2023-06-30
1295,quarterly,2023-Q4,,,3.68,21.854304635761594,,2023-12-31
1295,quarterly,2024-Q2,,,2.98,48.2587064676617,,2024-06-30
1295,quarterly,2024-Q3,,,1.81,,,2024-09-30
1295,quarterly,2024-Q4,,,0.7,-80.97826086956522,,2024-12-31
1295,quarterly,2025-Q1,,,1.26,,,2025-03-31
1295,quarterly,2025-Q2,,,1.92,-35.570469798657726,,2025-06-30
1295,quarterly,2025-Q3,,,0.92,-49.17127071823204,,2025-09-30
1295,quarterly,2025-Q4,,,1.22,74.28571428571429,,2025-12-31
1295,quarterly,2026-Q1,,,0.39,-69.04761904761905,,2026-03-31
1301,quarterly,2021-Q2,,,3.18,,,2021-06-30
1301,quarterly,2021-Q3,,,3.03,,,2021-09-30
1301,quarterly,2021-Q4,,,2.65,,,2021-12-31
1301,quarterly,2022-Q1,,,2.6,,,2022-03-31
1301,quarterly,2022-Q2,,,3.33,4.716981132075468,,2022-06-30
1301,quarterly,2022-Q3,,,0.9,-70.29702970297029,,2022-09-30
1301,quarterly,2022-Q4,,,-1.16,-143.77358490566036,,2022-12-31
1301,quarterly,2023-Q1,,,0.37,-85.76923076923076,,2023-03-31
1301,quarterly,2023-Q2,,,0.19,-94.2942942942943,,2023-06-30
1301,quarterly,2023-Q3,,,1.05,16.666666666666668,,2023-09-30
1301,quarterly,2023-Q4,,,-0.46,60.3448275862069,,2023-12-31
1301,quarterly,2024-Q1,,,0.03,-91.89189189189189,,2024-03-31
1301,quarterly,2024-Q2,,,0.21,10.52631578947368,,2024-06-30
1301,quarterly,2024-Q3,,,-0.49,-146.66666666666666,,2024-09-30
1301,quarterly,2024-Q4,,,0.05,110.86956521739131,,2024-12-31
1301,quarterly,2025-Q1,,,0.01,-66.66666666666666,,2025-03-31
1301,quarterly,2025-Q2,,,-1.04,-595.2380952380953,,2025-06-30
1301,quarterly,2025-Q3,,,-0.09,81.63265306122449,,2025-09-30
1301,quarterly,2025-Q4,,,-0.45,-1000.0,,2025-12-31
1301,quarterly,2026-Q1,,,0.51,5000.0,,2026-03-31
1303,quarterly,2021-Q2,,,2.91,,,2021-06-30
1303,quarterly,2021-Q3,,,2.92,,,2021-09-30
1303,quarterly,2021-Q4,,,2.2,,,2021-12-31
1303,quarterly,2022-Q1,,,1.9,,,2022-03-31
1303,quarterly,2022-Q2,,,1.81,-37.80068728522337,,2022-06-30
1303,quarterly,2022-Q3,,,0.43,-85.27397260273972,,2022-09-30
1303,quarterly,2022-Q4,,,-0.08,-103.63636363636364,,2022-12-31
1303,quarterly,2023-Q1,,,0.11,-94.21052631578947,,2023-03-31
1303,quarterly,2023-Q2,,,0.12,-93.37016574585635,,2023-06-30
1303,quarterly,2023-Q3,,,0.55,27.906976744186057,,2023-09-30
1303,quarterly,2023-Q4,,,0.02,125.0,,2023-12-31
1303,quarterly,2024-Q1,,,0.16,45.45454545454546,,2024-03-31
1303,quarterly,2024-Q2,,,0.22,83.33333333333334,,2024-06-30
1303,quarterly,2024-Q3,,,0.01,-98.18181818181819,,2024-09-30
1303,quarterly,2024-Q4,,,0.04,100.0,,2024-12-31
1303,quarterly,2025-Q1,,,0.06,-62.5,,2025-03-31
1303,quarterly,2025-Q2,,,-0.52,-336.3636363636364,,2025-06-30
1303,quarterly,2025-Q3,,,0.41,3999.999999999999,,2025-09-30
1303,quarterly,2025-Q4,,,0.62,1449.9999999999998,1.270790506447393,2025-12-31
1303,quarterly,2026-Q1,,,1.8,2900.0,4.77366255144033,2026-03-31
1304,quarterly,2021-Q2,,,1.22,,,2021-06-30
1304,quarterly,2021-Q3,,,0.98,,,2021-09-30
1304,quarterly,2021-Q4,,,1.48,,,2021-12-31
1304,quarterly,2022-Q1,,,0.5,,,2022-03-31
1304,quarterly,2022-Q2,,,0.33,-72.95081967213115,,2022-06-30
1304,quarterly,2022-Q3,,,0.16,-83.67346938775509,,2022-09-30
1304,quarterly,2022-Q4,,,0.46,-68.91891891891892,,2022-12-31
1304,quarterly,2023-Q1,,,-0.09,-118.0,,2023-03-31
1304,quarterly,2023-Q2,,,0.03,-90.90909090909092,,2023-06-30
1304,quarterly,2023-Q3,,,0.21,31.249999999999993,,2023-09-30
1304,quarterly,2023-Q4,,,-0.34,-173.91304347826087,,2023-12-31
1304,quarterly,2024-Q1,,,-0.37,-311.11111111111114,,2024-03-31
1304,quarterly,2024-Q2,,,-0.23,-866.6666666666667,,2024-06-30
1304,quarterly,2024-Q3,,,-0.62,-395.23809523809524,,2024-09-30
1304,quarterly,2024-Q4,,,-0.78,-129.41176470588235,,2024-12-31
1304,quarterly,2025-Q1,,,-0.59,-59.45945945945945,,2025-03-31
1304,quarterly,2025-Q2,,,-0.81,-252.17391304347828,,2025-06-30
1304,quarterly,2025-Q3,,,-0.45,27.419354838709676,,2025-09-30
1304,quarterly,2025-Q4,,,-0.75,3.8461538461538494,,2025-12-31
1304,quarterly,2026-Q1,,,-0.41,30.508474576271187,,2026-03-31
1305,quarterly,2021-Q2,,,0.94,,,2021-06-30
1305,quarterly,2021-Q3,,,0.85,,,2021-09-30
1305,quarterly,2021-Q4,,,1.03,,,2021-12-31
1305,quarterly,2022-Q1,,,0.78,,,2022-03-31
1305,quarterly,2022-Q2,,,-0.15,-115.95744680851064,,2022-06-30
1305,quarterly,2022-Q3,,,-1.17,-237.64705882352942,,2022-09-30
1305,quarterly,2022-Q4,,,-0.09,-108.73786407766993,,2022-12-31
1305,quarterly,2023-Q1,,,0.4,-48.717948717948715,,2023-03-31
1305,quarterly,2023-Q2,,,0.0,100.0,,2023-06-30
1305,quarterly,2023-Q3,,,0.25,121.36752136752136,,2023-09-30
1305,quarterly,2023-Q4,,,-0.06,33.33333333333333,,2023-12-31
1305,quarterly,2024-Q1,,,-0.05,-112.5,,2024-03-31
1305,quarterly,2024-Q2,,,0.16,,,2024-06-30
1305,quarterly,2024-Q3,,,-0.71,-384.0,,2024-09-30
1305,quarterly,2024-Q4,,,-0.62,-933.3333333333334,,2024-12-31
1305,quarterly,2025-Q1,,,-0.46,-819.9999999999999,,2025-03-31
1305,quarterly,2025-Q2,,,-0.7,-537.5,,2025-06-30
1305,quarterly,2025-Q3,,,-0.18,74.64788732394368,,2025-09-30
1305,quarterly,2025-Q4,,,-0.24,61.29032258064516,,2025-12-31
1305,quarterly,2026-Q1,,,-0.21,54.347826086956516,,2026-03-31
1307,quarterly,2021-Q2,,,0.14,,,2021-06-30
1307,quarterly,2021-Q3,,,-0.41,,,2021-09-30
1307,quarterly,2021-Q4,,,0.05,,,2021-12-31
1307,quarterly,2022-Q1,,,0.27,,,2022-03-31
1307,quarterly,2022-Q2,,,0.4,185.7142857142857,,2022-06-30
1307,quarterly,2022-Q3,,,0.46,212.19512195121953,,2022-09-30
1307,quarterly,2022-Q4,,,0.04,-20.000000000000004,,2022-12-31
1307,quarterly,2023-Q1,,,0.4,48.148148148148145,,2023-03-31
1307,quarterly,2023-Q2,,,0.48,19.99999999999999,,2023-06-30
1307,quarterly,2023-Q3,,,0.79,71.73913043478261,,2023-09-30
1307,quarterly,2023-Q4,,,0.25,525.0,,2023-12-31
1307,quarterly,2024-Q1,,,1.04,160.0,,2024-03-31
1307,quarterly,2024-Q2,,,0.75,56.250000000000014,,2024-06-30
1307,quarterly,2024-Q3,,,0.97,22.78481012658227,,2024-09-30
1307,quarterly,2024-Q4,,,0.96,284.0,,2024-12-31
1307,quarterly,2025-Q1,,,1.08,3.8461538461538494,,2025-03-31
1307,quarterly,2025-Q2,,,-0.12,-115.99999999999999,,2025-06-30
1307,quarterly,2025-Q3,,,1.05,8.24742268041238,,2025-09-30
1307,quarterly,2025-Q4,,,0.84,-12.5,11.297440423654017,2025-12-31
1307,quarterly,2026-Q1,,,0.97,-10.185185185185192,11.197243755383292,2026-03-31
1308,quarterly,2021-Q2,,,1.59,,,2021-06-30
1308,quarterly,2021-Q3,,,1.15,,,2021-09-30
1308,quarterly,2021-Q4,,,1.58,,,2021-12-31
1308,quarterly,2022-Q1,,,0.39,,,2022-03-31
1308,quarterly,2022-Q2,,,0.78,-50.943396226415096,,2022-06-30
1308,quarterly,2022-Q3,,,0.76,-33.91304347826086,,2022-09-30
1308,quarterly,2022-Q4,,,0.51,-67.72151898734178,,2022-12-31
1308,quarterly,2023-Q1,,,-0.04,-110.25641025641025,,2023-03-31
1308,quarterly,2023-Q2,,,0.22,-71.7948717948718,,2023-06-30
1308,quarterly,2023-Q3,,,0.28,-63.1578947368421,,2023-09-30
1308,quarterly,2023-Q4,,,-0.25,-149.01960784313727,,2023-12-31
1308,quarterly,2024-Q1,,,-0.32,-700.0000000000001,,2024-03-31
1308,quarterly,2024-Q2,,,-0.12,-154.54545454545453,,2024-06-30
1308,quarterly,2024-Q3,,,-0.36,-228.57142857142856,,2024-09-30
1308,quarterly,2024-Q4,,,-0.46,-84.00000000000001,,2024-12-31
1308,quarterly,2025-Q1,,,-0.4,-25.000000000000007,,2025-03-31
1308,quarterly,2025-Q2,,,-0.5,-316.6666666666667,,2025-06-30
1308,quarterly,2025-Q3,,,-0.26,27.777777777777775,,2025-09-30
1308,quarterly,2025-Q4,,,-0.6,-30.43478260869564,,2025-12-31
