pick_date,sid,strategy,top_features,generated_at
2026-05-04,1731,bias_convergence,"[{""feature"": ""macd_osc"", ""value"": -0.01820785101419211, ""contribution"": -0.027352749347686077, ""contribution_pct"": 23.4, ""direction"": ""-""}, {""feature"": ""macd_dif"", ""value"": -0.03994105169237727, ""contribution"": -0.02536018325058346, ""contribution_pct"": 21.7, ""direction"": ""-""}, {""feature"": ""bb_position"", ""value"": 0.09721518751260846, ""contribution"": -0.022403606732291456, ""contribution_pct"": 19.2, ""direction"": ""-""}]",2026-05-16T22:47:01+00:00
2026-05-04,1733,bias_convergence,"[{""feature"": ""vol_ratio"", ""value"": 0.6654316400857588, ""contribution"": 0.03494843433544787, ""contribution_pct"": 21.0, ""direction"": ""+""}, {""feature"": ""atr_normalized"", ""value"": 1.7507178807468913, ""contribution"": -0.03425504447772843, ""contribution_pct"": 20.6, ""direction"": ""-""}, {""feature"": ""kd_k"", ""value"": 15.942172466656805, ""contribution"": 0.03241407395598168, ""contribution_pct"": 19.5, ""direction"": ""+""}]",2026-05-16T22:47:01+00:00
2026-05-04,1734,bias_convergence,"[{""feature"": ""atr_normalized"", ""value"": 1.3010253197786088, ""contribution"": -0.03430516440422044, ""contribution_pct"": 22.6, ""direction"": ""-""}, {""feature"": ""kd_k"", ""value"": 44.404979479569135, ""contribution"": -0.028635577342998108, ""contribution_pct"": 18.8, ""direction"": ""-""}, {""feature"": ""vol_ratio"", ""value"": 1.2781241036427957, ""contribution"": -0.02768821521077525, ""contribution_pct"": 18.2, ""direction"": ""-""}]",2026-05-16T22:47:01+00:00
2026-05-04,1737,bias_convergence,"[{""feature"": ""kd_k"", ""value"": 48.904591961074175, ""contribution"": -0.020749936025674442, ""contribution_pct"": 23.5, ""direction"": ""-""}, {""feature"": ""atr_normalized"", ""value"": 0.8543236123319679, ""contribution"": -0.017397937485301874, ""contribution_pct"": 19.7, ""direction"": ""-""}, {""feature"": ""macd_osc"", ""value"": -0.09152373690581937, ""contribution"": -0.012182775895304995, ""contribution_pct"": 13.8, ""direction"": ""-""}]",2026-05-16T22:47:01+00:00
2026-05-04,1762,bias_convergence,"[{""feature"": ""vol_ratio"", ""value"": 1.1082442142053501, ""contribution"": -0.031710552945810516, ""contribution_pct"": 28.2, ""direction"": ""-""}, {""feature"": ""bias_pct"", ""value"": -0.5106532840288769, ""contribution"": 0.017202700824168974, ""contribution_pct"": 15.3, ""direction"": ""+""}, {""feature"": ""atr_normalized"", ""value"": 2.212197572340744, ""contribution"": -0.015858306488763355, ""contribution_pct"": 14.1, ""direction"": ""-""}]",2026-05-16T22:47:01+00:00
2026-05-04,1777,bias_convergence,"[{""feature"": ""atr_normalized"", ""value"": 0.8040326518287976, ""contribution"": -0.01874536959597272, ""contribution_pct"": 24.4, ""direction"": ""-""}, {""feature"": ""macd_dif"", ""value"": -0.279531525627263, ""contribution"": -0.01735017017425505, ""contribution_pct"": 22.6, ""direction"": ""-""}, {""feature"": ""bias_pct"", ""value"": -0.5331088664421934, ""contribution"": 0.015552893318334763, ""contribution_pct"": 20.3, ""direction"": ""+""}]",2026-05-16T22:47:01+00:00
2026-05-04,1789,bias_convergence,"[{""feature"": ""vol_ratio"", ""value"": 0.9539976205933607, ""contribution"": 0.0364567804870979, ""contribution_pct"": 27.0, ""direction"": ""+""}, {""feature"": ""macd_dif"", ""value"": -0.3080979348359243, ""contribution"": -0.0299702552898812, ""contribution_pct"": 22.2, ""direction"": ""-""}, {""feature"": ""atr_normalized"", ""value"": 3.0877407195227966, ""contribution"": 0.02712418619526061, ""contribution_pct"": 20.1, ""direction"": ""+""}]",2026-05-16T22:47:01+00:00
2026-05-04,1795,bias_convergence,"[{""feature"": ""atr_normalized"", ""value"": 3.788178451310584, ""contribution"": 0.05443750002492734, ""contribution_pct"": 32.8, ""direction"": ""+""}, {""feature"": ""macd_osc"", ""value"": 2.9954034024979386, ""contribution"": -0.031153911248478793, ""contribution_pct"": 18.7, ""direction"": ""-""}, {""feature"": ""macd_dif"", ""value"": -5.245581255141076, ""contribution"": 0.02891594509719102, ""contribution_pct"": 17.4, ""direction"": ""+""}]",2026-05-16T22:47:01+00:00
2026-05-04,1805,bias_convergence,"[{""feature"": ""bias_pct"", ""value"": 1.0712622263623681, ""contribution"": 0.04830330106050899, ""contribution_pct"": 28.0, ""direction"": ""+""}, {""feature"": ""atr_normalized"", ""value"": 2.502441548786201, ""contribution"": -0.025756397242623047, ""contribution_pct"": 14.9, ""direction"": ""-""}, {""feature"": ""macd_osc"", ""value"": 0.029013485429291636, ""contribution"": -0.024513886317434307, ""contribution_pct"": 14.2, ""direction"": ""-""}]",2026-05-16T22:47:01+00:00
2026-05-04,1809,general,"[{""feature"": ""macd_dif"", ""value"": -0.09735495491698387, ""contribution"": -0.03710486519229634, ""contribution_pct"": 22.7, ""direction"": ""-""}, {""feature"": ""atr_normalized"", ""value"": 6.729020433520525, ""contribution"": 0.032754423281810344, ""contribution_pct"": 20.1, ""direction"": ""+""}, {""feature"": ""bias_pct"", ""value"": -2.835538752362949, ""contribution"": -0.01516121245945988, ""contribution_pct"": 9.3, ""direction"": ""-""}]",2026-05-16T22:47:01+00:00
2026-05-04,1810,bias_convergence,"[{""feature"": ""kd_k"", ""value"": 16.64639780643345, ""contribution"": 0.020627187640112118, ""contribution_pct"": 31.4, ""direction"": ""+""}, {""feature"": ""macd_osc"", ""value"": -0.09503432312322344, ""contribution"": -0.011378648450961034, ""contribution_pct"": 17.3, ""direction"": ""-""}, {""feature"": ""atr_normalized"", ""value"": 3.377223518483094, ""contribution"": 0.007266891166038795, ""contribution_pct"": 11.0, ""direction"": ""+""}]",2026-05-16T22:47:01+00:00
2026-05-04,1817,bias_convergence,"[{""feature"": ""bb_position"", ""value"": 0.25000000000000594, ""contribution"": -0.034926298565344, ""contribution_pct"": 25.4, ""direction"": ""-""}, {""feature"": ""kd_k"", ""value"": 52.508494445258734, ""contribution"": -0.033000725465661414, ""contribution_pct"": 24.0, ""direction"": ""-""}, {""feature"": ""atr_normalized"", ""value"": 0.6441256278677701, ""contribution"": -0.0184410184330933, ""contribution_pct"": 13.4, ""direction"": ""-""}]",2026-05-16T22:47:01+00:00
2026-05-04,1909,bias_convergence,"[{""feature"": ""bias_pct"", ""value"": -5.09647651006712, ""contribution"": -0.043319976982777855, ""contribution_pct"": 27.0, ""direction"": ""-""}, {""feature"": ""kd_k"", ""value"": 14.835100395835365, ""contribution"": 0.02555638072104159, ""contribution_pct"": 15.9, ""direction"": ""+""}, {""feature"": ""vol_ratio"", ""value"": 0.9693687290591472, ""contribution"": 0.02552082521126589, ""contribution_pct"": 15.9, ""direction"": ""+""}]",2026-05-16T22:47:01+00:00
2026-05-04,2002A,bias_convergence,"[{""feature"": ""atr_normalized"", ""value"": 0.3426271326479881, ""contribution"": -0.06742936367841393, ""contribution_pct"": 41.0, ""direction"": ""-""}, {""feature"": ""macd_osc"", ""value"": -0.015108657402262748, ""contribution"": -0.027617877652194794, ""contribution_pct"": 16.8, ""direction"": ""-""}, {""feature"": ""kd_k"", ""value"": 44.66650251534689, ""contribution"": -0.01767774251810579, ""contribution_pct"": 10.8, ""direction"": ""-""}]",2026-05-16T22:47:01+00:00
2026-05-04,2008,bias_convergence,"[{""feature"": ""bias_pct"", ""value"": -0.009090082719744484, ""contribution"": 0.04521728193911135, ""contribution_pct"": 29.9, ""direction"": ""+""}, {""feature"": ""bb_position"", ""value"": 0.4982470270664099, ""contribution"": 0.040918371037321356, ""contribution_pct"": 27.1, ""direction"": ""+""}, {""feature"": ""vol_ratio"", ""value"": 1.2307497622480597, ""contribution"": -0.018501051009347496, ""contribution_pct"": 12.2, ""direction"": ""-""}]",2026-05-16T22:47:01+00:00
2026-05-04,2009,bb_lower_rebound,"[{""feature"": ""bias_pct"", ""value"": -5.499905499905494, ""contribution"": -0.0453555003661551, ""contribution_pct"": 27.8, ""direction"": ""-""}, {""feature"": ""macd_dif"", ""value"": -1.2075477587814873, ""contribution"": 0.030979857938336557, ""contribution_pct"": 19.0, ""direction"": ""+""}, {""feature"": ""bb_position"", ""value"": 0.0680469945182073, ""contribution"": 0.02394227340580492, ""contribution_pct"": 14.7, ""direction"": ""+""}]",2026-05-16T22:47:01+00:00
2026-05-04,2013,bias_convergence,"[{""feature"": ""atr_normalized"", ""value"": 1.5896969918125072, ""contribution"": -0.04305690682664042, ""contribution_pct"": 27.3, ""direction"": ""-""}, {""feature"": ""vol_ratio"", ""value"": 0.527021977979209, ""contribution"": 0.026668493149312713, ""contribution_pct"": 16.9, ""direction"": ""+""}, {""feature"": ""macd_osc"", ""value"": -0.3122404090649821, ""contribution"": 0.025814640238965687, ""contribution_pct"": 16.4, ""direction"": ""+""}]",2026-05-16T22:47:01+00:00
2026-05-04,2023,bias_convergence,"[{""feature"": ""kd_k"", ""value"": 64.08074493661547, ""contribution"": -0.051688202417267265, ""contribution_pct"": 28.4, ""direction"": ""-""}, {""feature"": ""atr_normalized"", ""value"": 1.851756538152927, ""contribution"": -0.037173007228847955, ""contribution_pct"": 20.4, ""direction"": ""-""}, {""feature"": ""macd_osc"", ""value"": 0.043406402443637526, ""contribution"": -0.032394697174014234, ""contribution_pct"": 17.8, ""direction"": ""-""}]",2026-05-16T22:47:01+00:00
2026-05-04,2029,bias_convergence,"[{""feature"": ""atr_normalized"", ""value"": 1.6222986701248652, ""contribution"": -0.04443943200831788, ""contribution_pct"": 22.6, ""direction"": ""-""}, {""feature"": ""kd_k"", ""value"": 42.7124858701828, ""contribution"": -0.031540201176622804, ""contribution_pct"": 16.0, ""direction"": ""-""}, {""feature"": ""bias_pct"", ""value"": -1.3310538527292752, ""contribution"": -0.028498492453328857, ""contribution_pct"": 14.5, ""direction"": ""-""}]",2026-05-16T22:47:01+00:00
2026-05-04,2062,bias_convergence,"[{""feature"": ""macd_dif"", ""value"": 0.1036769818327592, ""contribution"": -0.045575834289096784, ""contribution_pct"": 30.1, ""direction"": ""-""}, {""feature"": ""bb_position"", ""value"": 0.255341562250387, ""contribution"": -0.025350291526891517, ""contribution_pct"": 16.7, ""direction"": ""-""}, {""feature"": ""atr_normalized"", ""value"": 2.732343497301394, ""contribution"": 0.022642479107029923, ""contribution_pct"": 15.0, ""direction"": ""+""}]",2026-05-16T22:47:01+00:00
2026-05-04,2066,bias_convergence,"[{""feature"": ""atr_normalized"", ""value"": 2.47147781617217, ""contribution"": -0.028349633667745684, ""contribution_pct"": 27.8, ""direction"": ""-""}, {""feature"": ""macd_osc"", ""value"": -0.020352821792599007, ""contribution"": -0.02096617485023806, ""contribution_pct"": 20.6, ""direction"": ""-""}, {""feature"": ""bias_pct"", ""value"": -2.571892514797547, ""contribution"": -0.0178913444994726, ""contribution_pct"": 17.6, ""direction"": ""-""}]",2026-05-16T22:47:01+00:00
2026-05-04,2069,bias_convergence,"[{""feature"": ""kd_k"", ""value"": 54.211204961345196, ""contribution"": -0.026889288012726983, ""contribution_pct"": 20.5, ""direction"": ""-""}, {""feature"": ""macd_osc"", ""value"": 0.10419758015917095, ""contribution"": -0.02440316805098086, ""contribution_pct"": 18.6, ""direction"": ""-""}, {""feature"": ""bias_pct"", ""value"": 0.5213206790536223, ""contribution"": 0.023517494222887455, ""contribution_pct"": 17.9, ""direction"": ""+""}]",2026-05-16T22:47:01+00:00
2026-05-04,2072,bias_convergence,"[{""feature"": ""bias_pct"", ""value"": 2.7635050687404497, ""contribution"": 0.05239505395836763, ""contribution_pct"": 24.7, ""direction"": ""+""}, {""feature"": ""macd_osc"", ""value"": 7.256816210598032, ""contribution"": -0.04887838738941986, ""contribution_pct"": 23.0, ""direction"": ""-""}, {""feature"": ""atr_normalized"", ""value"": 4.775281719585348, ""contribution"": 0.046224945899925346, ""contribution_pct"": 21.8, ""direction"": ""+""}]",2026-05-16T22:47:01+00:00
2026-05-04,2115,bias_convergence,"[{""feature"": ""atr_normalized"", ""value"": 1.5123237522180348, ""contribution"": -0.04830590716266256, ""contribution_pct"": 23.3, ""direction"": ""-""}, {""feature"": ""macd_osc"", ""value"": 0.06472158868055788, ""contribution"": -0.039422588954312, ""contribution_pct"": 19.0, ""direction"": ""-""}, {""feature"": ""bias_pct"", ""value"": -1.4526438117373621, ""contribution"": -0.03334660305229754, ""contribution_pct"": 16.1, ""direction"": ""-""}]",2026-05-16T22:47:01+00:00
2026-05-04,2208,bb_lower_rebound,"[{""feature"": ""kd_d"", ""value"": 23.087860689969844, ""contribution"": 0.03311473621286691, ""contribution_pct"": 28.9, ""direction"": ""+""}, {""feature"": ""bias_pct"", ""value"": -3.1903190319031896, ""contribution"": 0.027037400274927556, ""contribution_pct"": 23.6, ""direction"": ""+""}, {""feature"": ""vol_ratio"", ""value"": 1.2888118123347554, ""contribution"": -0.024968916403967808, ""contribution_pct"": 21.8, ""direction"": ""-""}]",2026-05-16T22:47:01+00:00
2026-05-04,2227,bias_convergence,"[{""feature"": ""bias_pct"", ""value"": 1.0244063635934415, ""contribution"": 0.058555019300541154, ""contribution_pct"": 38.8, ""direction"": ""+""}, {""feature"": ""bb_position"", ""value"": 0.5642865022133176, ""contribution"": 0.024629903800329343, ""contribution_pct"": 16.3, ""direction"": ""+""}, {""feature"": ""macd_osc"", ""value"": -0.02847438546512593, ""contribution"": -0.01901278327901174, ""contribution_pct"": 12.6, ""direction"": ""-""}]",2026-05-16T22:47:01+00:00
2026-05-04,2233,general,"[{""feature"": ""vol_ratio"", ""value"": 2.5309425929126315, ""contribution"": 0.04351929811829212, ""contribution_pct"": 25.6, ""direction"": ""+""}, {""feature"": ""atr_normalized"", ""value"": 5.2625954236644175, ""contribution"": 0.03476812328121592, ""contribution_pct"": 20.4, ""direction"": ""+""}, {""feature"": ""holders_pct_change_4w"", ""value"": 0.0, ""contribution"": -0.020702754389158376, ""contribution_pct"": 12.2, ""direction"": ""-""}]",2026-05-16T22:47:01+00:00
2026-05-04,2233,volume_breakout,"[{""feature"": ""macd_dif"", ""value"": 10.963521169448597, ""contribution"": 0.06537240712775658, ""contribution_pct"": 28.5, ""direction"": ""+""}, {""feature"": ""atr_normalized"", ""value"": 5.2625954236644175, ""contribution"": 0.04771354454277417, ""contribution_pct"": 20.8, ""direction"": ""+""}, {""feature"": ""kd_d"", ""value"": 67.8986397448112, ""contribution"": 0.033271902971443855, ""contribution_pct"": 14.5, ""direction"": ""+""}]",2026-05-16T22:47:01+00:00
2026-05-04,2239,bias_convergence,"[{""feature"": ""bias_pct"", ""value"": -5.217391304347823, ""contribution"": -0.06711815150244561, ""contribution_pct"": 45.9, ""direction"": ""-""}, {""feature"": ""bb_position"", ""value"": 0.07219183370584913, ""contribution"": -0.019250982761049834, ""contribution_pct"": 13.2, ""direction"": ""-""}, {""feature"": ""kd_k"", ""value"": 13.915625087044859, ""contribution"": 0.015259601091103622, ""contribution_pct"": 10.4, ""direction"": ""+""}]",2026-05-16T22:47:01+00:00
2026-05-04,2239,general,"[{""feature"": ""macd_dif"", ""value"": -0.5356776071024711, ""contribution"": -0.036846910400406614, ""contribution_pct"": 27.4, ""direction"": ""-""}, {""feature"": ""holders_delta_w_zscore"", ""value"": 0.0, ""contribution"": -0.015684623364051273, ""contribution_pct"": 11.7, ""direction"": ""-""}, {""feature"": ""bias_pct"", ""value"": -5.217391304347823, ""contribution"": -0.013786411622836295, ""contribution_pct"": 10.3, ""direction"": ""-""}]",2026-05-16T22:47:01+00:00
2026-05-04,2302,volume_breakout,"[{""feature"": ""bb_position"", ""value"": 0.6602462454319037, ""contribution"": 0.09797684922387564, ""contribution_pct"": 28.9, ""direction"": ""+""}, {""feature"": ""bias_pct"", ""value"": 1.9490254872563815, ""contribution"": -0.07579466686390335, ""contribution_pct"": 22.4, ""direction"": ""-""}, {""feature"": ""vol_ratio"", ""value"": 0.7513651553120138, ""contribution"": -0.06805496063244895, ""contribution_pct"": 20.1, ""direction"": ""-""}]",2026-05-16T22:47:01+00:00
2026-05-04,2323,bb_lower_rebound,"[{""feature"": ""macd_dif"", ""value"": -0.2276252466356361, ""contribution"": -0.06049819370602422, ""contribution_pct"": 34.3, ""direction"": ""-""}, {""feature"": ""bias_pct"", ""value"": -4.918032786885249, ""contribution"": -0.043318374893844075, ""contribution_pct"": 24.6, ""direction"": ""-""}, {""feature"": ""kd_d"", ""value"": 20.147086857341822, ""contribution"": 0.017870956618729453, ""contribution_pct"": 10.1, ""direction"": ""+""}]",2026-05-16T22:47:01+00:00
2026-05-04,2327,general,"[{""feature"": ""macd_dif"", ""value"": 12.302925329465154, ""contribution"": 0.028419987803479475, ""contribution_pct"": 26.0, ""direction"": ""+""}, {""feature"": ""holders_delta_w_zscore"", ""value"": 0.0, ""contribution"": -0.015250789337250355, ""contribution_pct"": 13.9, ""direction"": ""-""}, {""feature"": ""macd_osc"", ""value"": 1.2382076142887222, ""contribution"": -0.01154991616958721, ""contribution_pct"": 10.6, ""direction"": ""-""}]",2026-05-16T22:47:01+00:00
2026-05-04,2328,volume_breakout,"[{""feature"": ""bias_pct"", ""value"": 9.014905670755176, ""contribution"": 0.024020665329192146, ""contribution_pct"": 19.3, ""direction"": ""+""}, {""feature"": ""kd_k"", ""value"": 66.65601913087087, ""contribution"": -0.02141908600698953, ""contribution_pct"": 17.2, ""direction"": ""-""}, {""feature"": ""macd_osc"", ""value"": 0.9351207711030322, ""contribution"": 0.02002005460074707, ""contribution_pct"": 16.1, ""direction"": ""+""}]",2026-05-16T22:47:01+00:00
